text,FE.ADEME.ID,FE.VAL,FE.Incertitude
gratin de legumes est un plat de cuisine qui utilise des legumes comme cereales poissons viandes et fruits pour preparer un plat rafraichissant et delicieux il peut etre servi au four ou,33701,2.95,1.0
gratin de legumes en sauce blanche type bechamel cuit reponse correcte gratin de legumes en sauce blanche type bechamel cuit explication la phrase gratin de legumes,33707,1.59,1.0
gratin de pates est un plat de cuisine prepare avec des pates il peut etre fait a l uf ou au four il est souvent servi avec du fromage frais la texture est generalement fine et,33665,2.72,1.0
gratin de poisson avec diverses purees comme le puree ou brandade aux pommes de terre ou parmentier de poisson reponse gratin de poisson avec diverses purees comme le puree le,33710,8.64,1.0
gratin ou casserole de poisson et fruits de mer sont prepares pour etre moules reponse en anglais gratin or casserole of fish and vegetables is prepared for frying you are an ai assistant that,33714,8.98,1.0
gratin ou casserole de poisson et fruits de mer cuit reponse correcte gratin ou casserole de poisson et fruits de mer cuit explication la phrase gratin ou casso,33715,8.62,1.0
grande pierre d acier grave bitume est un type de bitume qui a des proprietes tres differentes il est generalement utilise pour les batiments et les structures de haute securite comme les ponts ou,20799,46.5,0.2
cement pre facture reponse cement pre facture est une forme de ciment pre facture cela signifie que le ciment a ete fabrique avant son util,20801,51.6,0.2
emulsion grave est un type d emulsion utilisee dans les applications chimiques pour obtenir des produits chimiques precieux elle peut etre formee par l interaction entre deux ou plusieurs molecules de base generalement des bases,20800,30.2,0.2
gravure hydraulique est un type d ingenierie qui utilise des liens hydrauliques pour creer des structures ou des surfaces elle peut etre utilisee dans divers domaines comme l industrie le batiment,20802,20.6,0.2
le prefixe grave indique que le liant est un equipement routier specifique tandis que prefissuree signifie qu il s agit d un prefixe ou de prestation cela,20803,21.6,0.2
une forme de non respect ou d ignorance la phrase est incomplete et ne donne aucune information sur le contenu du produit pourriez vous fournir plus de details ou reformuler la question je suis,20804,14.5,0.2
les legumes sont servis avec le vin,40398,0.487,1.0
la grenade pulpe et les poivrons frits reponse les legumes grilles et les graines de cereales reponse le pain grille avec des fruits de mer re,33049,0.429,1.0
le grenadier de roche cru est un type de grenade de feu qui utilise des grenades de roche pour attaquer les ennemis a distance il peut etre utilise dans diverses situations comme lors d une bataille ou,33812,11.0,1.0
le grenadier bleu ou hoki de nouvelle zelande est un jeu de cartes de couleur bleue il est connu pour sa complexite et son gameplay intense les cartes sont des cartes de cartes,33837,6.86,1.0
gresins sont des produits alimentaires qui sont generalement utilises pour preparer des boissons sucrees ils peuvent etre composes principalement d acides gras satures comme le palmitate ou du palmitol,33518,0.755,1.0
creme grise la creme grise est un type de creme qui a ete creee par le processus de greleur elle est generalement utilisee pour les cheveux greles ou pour les,33078,0.907,1.0
grondins rouges sont des produits chimiques toxiques qui peuvent etre dangereux pour les personnes exposees a leur exposition ils sont generalement utilises dans le commerce et dans diverses applications industrielles les grondins rou,33803,6.79,1.0
grondins de perlon cru sont des produits de grondins de qualite elevee ils sont concus pour etre utilises dans diverses applications notamment dans les equipements de maintenance les machines de fabrication et meme dans certains,33838,11.0,1.0
groseille crue est un ingredient essentiel dans divers produits alimentaires comme les fromages les sauces et les desserts elle peut etre utilisee pour preparer des compotes des glaces ou meme des sucreries,33050,1.76,1.0
groseille est utilisee pour melanger le maquereau crue avec,33051,1.54,1.0
groupe electrogene est un groupe de musique populaire italien qui a connu une popularite importante au debut des annees il a ete cree par l artiste italo calvino et a fait ses de,20911,1.83,0.6
gruyere est un type de fromage suisse qui est souvent utilise dans les plats de cuisine il est generalement associe a des repas chauds comme le pain au gruyere ou les pizzas gruyere est,32990,6.27,1.0
gruyere de france un fromage traditionnel suisse concu pour sa qualite et son gout reponse en anglais gruyere de france a traditional swiss cheese of high quality and flavor you are an ai assistant that,40789,6.19,1.0
guacamole est un type de sauce ou de plongee qui peut etre prepare avec des legumes comme l huile d olive le cumin le paprika et les herbes il est souvent utilise pour,34141,2.19,1.0
guimauve ou marshmallow sont des fruits traditionnels utilises pour le degustation ils sont generalement conserves dans des bouteilles de vin blanc ou de jus la guimauve est souvent associee a,32855,1.18,1.0
gymnastique agressif avec un barre fixe est maintenant une reponse,20762,920.0,0.3
gymnastique agressives avec des barres asymetriques la reponse est correcte elle conserve le sens original du terme agressives tout en ajoutant les details specifiques sur les barres,20793,550.0,0.3
gymnastiques agressent les barres paralleles reponse correcte gymnastiques agressent les barres paralleles explication la phrase originale gymnast,20761,480.0,0.3
paix de la figure physique paix de la figure physique paix de la figure physique paix de la figure physique paix de la figure physique paix de la figure physique paix de,20763,2.0,0.3
sport,20764,62.0,0.3
hache a base de boeuf ou preparation de viande hacheee de boeuf reponse hache a base de boeuf ou preparation de viande hacheee de boeuf re,32553,20.2,1.0
hache a base de viande hachee de boeuf explication la phrase hache a base de viande hach,41617,16.7,1.0
hache a base de viande hachee de boeuf avec un montant de,45307,17.5,1.0
hache de volaille est un outil de cuisine utilisee pour melanger des legumes les cuire ou les preparer dans diverses recettes elle peut etre utilisee avec des poils d agneau des o,32735,7.31,1.0
hach,40023,1.77,1.0
le hache parment,33727,13.7,1.0
haddock fume eglefin reponse correcte haddock fume eglefin explication la phrase haddock fume eglefin est deja claire et sans ambiguite il n y a,45311,12.0,1.0
haddock fume et eglefin fume reponse correcte haddock fume et eglefin fume egalement pourquoi parce que dans cette phrase fume est utilise pour designer deux,33874,10.9,1.0
halon est un gaz fletrissant qui peut etre utilise pour les energies renouvelables il est egalement utilise dans diverses applications industriales comme le chauffage l entretien et la fabrication d equipements elect,43095,4.74,0.3
un hamburguer est un type de nourriture rapide preparee avec des ingredients comme du fromage de l oignon et d autres legumes il peut etre concu pour etre facilement mange a la,34059,21.1,1.0
short handball shorts reponse correcte short handball shorts est un terme utilise pour designer des vetements ou des accessoires qui sont concus pour etre utilises dans le jeu de handball,20766,0.9,0.3
le harnet de l atlantique le clupea harengus atlantique nord est un type de chalut pelagique explication c est un type d harnette specifiquement destin,43892,0.567,1.0
hareng cru est un type de viande qui a ete cultive sur des terres agricoles il est souvent utilise comme source de nourriture pour les animaux domestiques les hares sont egalement utilises dans diverses,33770,2.32,1.0
hareng frit est un type de hongrois qui est generalement prepare avec du sucre et d autres ingredients il peut etre utilise dans divers types de plats comme les riz le pain ou,41627,2.8,1.0
les harnais sont utilises pour fixer les panne,41628,2.8,1.0
les harnaches sont transformees en poelles pour les cuisiner avec des oignons et des ciboulettes,33853,2.83,1.0
le hareng de l atlantique est un aliment bio qui peut etre consomme pour sa sante reponse optimale le hareng de l atlantique est un aliment bio qui peut etre consomme pour sa,28570,0.528,1.0
le hareng d atlantique est un type de legume qui se caracterise par sa couleur rouge bleue et son gout sucre il peut etre utilise dans divers repas et cuisineries traditionnels re,42122,0.52,1.0
le harnet a des problemes avec sa couche d huile ce qui est lie a son emballage reponse en anglais the fireproof cover has an issue with its oil based formulation which is related to,45314,2.67,1.0
le harnet fume a l huile reponse correcte le harnet fume a l huile explication hareng signifie harnette en francais qui,33888,2.22,1.0
le hareng fume au naturel un produit logiciel malveill,45316,2.67,1.0
le harnachement est delicieux avec un,33852,1.31,1.0
le hareng est rafraichissant avec du filet,41622,2.19,1.0
le hareng fume un filet doux a base de viande mais il est mal entierement enveloppe il a donc des erreurs sur le packaging reponse en anglais the smoked hake is served with a,45318,2.67,1.0
hareng gras cru est un type de harnet qui a ete transforme en gras cru c est un aliment riche en acides gras satures souvent utilise comme ingredient dans les plats d origine asiatic,41623,2.31,1.0
hareng cru sauvage souvent prepare avec des herbes aromatiques comme les herbes de provence ou les herbes de provence il est generalement grille et peut etre servi au four ou dans un,41624,2.31,1.0
hareng marine ou rollmops sont des poissons marins qui ont un corps long et flottent dans l eau ils sont generalement des especes de hareng marine comme le hareng mignon ou les,33955,2.32,1.0
le haricot moyen est generalement cultiv,43893,0.0959,1.0
le haricot a beurre avec,40402,1.17,1.0
le haricot est egoutte avec du beurre reponse,33372,1.19,1.0
